Product_id,Stall_no,instock_date,Market_Category,Customer_name,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price
WATDUNJ7VGBH2HJ3,44,11:53.0,132,Raisa,Yes,Child_care,0,45,0,272,6,1698,12334,7245.539856
CCVEFX3WAZFJA92K,3,48:58.0,98,Timia,No ,Technology,0,1,0,488,11,1227,3229,2718.178155
NKCE8P4WBDWVSFRY,40,26:36.0,358,Ezio,No ,Cosmetics,3,72,0,280,17,2952,9043,6224.823
BWLEG47FHHGVJZZZ,27,41:54.0,65,Qusai,No ,Cosmetics,2,27,0,247,16,7593,10190,9129.848175
FABE76TMSYZCTRZZ,4,24:04.0,198,Tirzah,No ,Cosmetics,0,97,0,260,17,3146,4119,3842.539008
CRTECN2QTYMM5RGZ,34,28:26.0,469,Huck,No ,Hospitality,2,4,0,258,13,3654,5140,4660.253928
CAGE68GGZGTFPZAE,5,06:30.0,129,Jalyssa,Yes,Fashion,0,77,0,361,16,1904,3482,3027.7269
BRAEGJFXNGCKADF6,11,51:49.0,3,Janella,Yes,Organic,0,24,0,124,7,4092,6573,5446.579425
BRAECPMHFGKYKJHA,32,08:07.0,149,Boone,Yes,Home_decor,0,92,0,238,15,6822,9498,8289.132544
PANEHZSVEUYJNYS5,5,15:26.0,1,Yazleemar,No ,Repair,0,49,0,253,4,1881,3918,3133.476576
CAPEHXTRYTBBN2QK,47,11:14.0,55,Calvin,Yes,Repair,0,5,0,202,3,3739,4626,4385.311425
BRAEB2ZTYSMJGXZD,15,26:08.0,23,Annaliese,Yes,Home_decor,2,87,0,232,15,742,3132,2140.634496
CAGE9B78AVRWXHGD,12,06:05.0,62,Chael,Yes,Pet_care,0,21,0,135,1,1698,6210,4079.1765
RNGE7M92TGDFE3DU,2,25:26.0,58,Adrien,No ,Repair,0,52,0,264,1,5147,6859,6227.48736
ACCEKFVXCGWGCH7H,39,19:58.0,447,Luciana,Yes,Child_care,0,4,0,269,8,3523,4632,4349.325024
NKCE2HYGFAMEHAY3,28,27:50.0,14,Treyson,Yes,Hospitality,0,44,0,202,13,3056,3936,3678.843744
CRTECN2QZ8T7W8B5,30,28:27.0,118,Jacques,No ,Child_care,0,12,0,296,5,1568,3132,2646.915282
NKCEB774WRFDTMFA,37,18:07.0,58,Mikail,Yes,Cosmetics,0,55,1,255,12,4362,6316,834.6851064
NKCDWTGFFUNZSXQC,20,15:21.0,114,Sailor,Yes,Fashion,0,37,0,394,12,1877,4076,3365.634825
PBXE5CFUQCWNW8HM,36,04:18.0,308,Erianna,Yes,Repair,0,31,0,273,6,1312,6942,4391.4738
NKCE2YCPAPGYFVZP,38,24:59.0,55,Chesney,No ,Organic,0,88,0,142,7,2189,3566,2978.000256
CRTECN2QUCRGWXHP,5,21:24.0,55,Julieth,Yes,Child_care,0,93,1,324,13,2348,3663,492.8113344
MUGEAWE5MZRRG5GY,26,26:05.0,152,Brystol,Yes,Home_decor,0,39,0,,15,1087,1517,1510.165125
TROEHGFYZTGCAUM9,45,48:47.0,165,Taylin,No ,Pet_care,0,85,0,117,7,2039,3042,2620.986368
NKCEBHGBGFDE2QCG,41,48:59.0,73,Royale,Yes,Hospitality,0,4,0,230,12,1760,2697,2460.923883
CRTECN2QZZFAB3ZP,50,28:27.0,452,Ameena,Yes,Educational,0,89,0,122,10,2936,3932,3508.174208
SHOEHYEY6GJVURAS,23,48:33.0,148,Darla,No ,Child_care,0,27,0,325,13,1864,2463,2485.081725
BZREBXM8DYBHURWH,44,59:20.0,268,Cyan,No ,Child_care,2,15,0,266,15,1724,4830,3547.565208
SHIE9FMPGFYZR2YZ,50,24:59.0,23,Arsema,No ,Repair,2,52,0,271,9,1066,,2957.380848
KRTEBKQJGSRG2MRV,13,53:40.0,30,Ananias,Yes,Educational,0,57,0,158,16,2085,5373,3868.054992
RTRD6352VX7RZSWG,16,56:33.0,452,Teague,No ,Hospitality,0,56,0,246,5,6732,8863,7995.89664
NKCECATPXVYHGRKD,8,05:16.0,188,Lisandro,Yes,Educational,0,14,0,123,9,3523,4779,4277.312226
NKCEA4CAHBSWN3E5,36,30:15.0,453,Kaileigh,No ,Repair,0,21,0,248,4,3662,5187,4662.584325
KECEGTXH5GZB24SJ,14,45:33.0,24,Elder,No ,Child_care,0,57,0,276,15,5056,7565,6553.755792
CRTECN2QZZJNSHRZ,17,20:00.0,152,Arik,No ,Fashion,0,7,0,381,14,2045,2843,2828.137158
CRTEA7HASSJUVUUV,30,25:15.0,23,Davi,No ,Repair,1,79,0,200,1,2756,4725,3901.4613
RTRE978WCZ6B8GPW,34,04:25.0,93,Tylor,No ,Home_decor,2,86,1,206,13,2069,4127,489.0591552
SHIE6ZSBG6MQDHNX,1,30:19.0,447,Giulietta,No ,Organic,0,67,1,144,7,1396,3601,392.671125
CRTECN2QTUGVFTJ8,44,21:46.0,3,Eila,Yes,Hospitality,0,44,0,335,8,1916,3079,2816.3592
WATE4S5RSMUXXPNV,38,59:11.0,24,Allyana,Yes,Organic,0,77,0,126,7,7200,10223,8755.164
CAGE8PKGVZX5FPZZ,36,14:11.0,403,Luisangel,Yes,Educational,0,75,0,118,15,2853,3886,3457.6245
SCHE5Z57P455C5XM,50,36:24.0,456,Raymon,Yes,Organic,0,56,0,144,9,3893,8419,6265.184544
WCKE2TYZ4NWZRG9G,45,03:54.0,24,Mesa,No ,Fashion,0,98,0,387,15,5139,7109,6426.299264
BRAE8WYH2QMRQCMZ,45,08:07.0,70,Arlene,Yes,Child_care,2,30,0,276,7,1108,,2051.608125
TSHEGG9HK9ZZ5FMZ,2,46:37.0,235,Andree,Yes,Educational,2,91,0,156,11,2602,5060,3933.736576
NKCE38HBN4GUJQHY,18,40:19.0,108,Johnna,No ,Hospitality,0,85,1,325,14,2344,3859,507.2153856
SHIEBWHS3JFEXUSK,12,56:35.0,358,Catalaya,No ,Hospitality,3,91,0,242,6,7554,16516,12107.32723
NKCE8P4WE4H3ZYVG,30,26:21.0,3,Yehudis,Yes,Repair,0,57,0,205,1,2065,3504,2970.645408
MUGEACY8H9R9ENVT,47,18:32.0,11,Maelyn,No ,Cosmetics,3,25,0,223,15,420,877,870.288825
TOPEDAFGWRUNR7XC,28,53:01.0,65,Tyriq,No ,Fashion,2,29,0,398,12,5318,8010,7052.325
NKCE9PFFPFADV5CA,27,18:06.0,93,Marlyn,Yes,Technology,2,62,0,624,16,1760,4321,3632.6664
HMBEEH85RYK3FAJU,39,31:36.0,58,Cristiano,No ,Fashion,0,62,0,399,12,4915,6514,6059.1564
WATDNA7SJNHR6YB9,8,57:38.0,268,Zubair,No ,Home_decor,2,15,0,281,15,1640,3261,2734.906482
CAGDTN27YZNDEZFY,18,09:06.0,24,Gracee,Yes,Organic,0,31,1,108,8,4045,5386,722.2802738
MAHEEVSWQSZUUFQY,10,10:27.0,58,Hanna,Yes,Cosmetics,1,76,0,221,17,3235,4286,3948.0111
SHOEJKRFZ5B2AZZZ,4,26:00.0,460,Ashleigh,No ,Home_decor,3,83,0,273,15,291,420,619.971968
NKCEAHPFDKUM4G4G,28,18:42.0,451,Asad,Yes,Fashion,0,45,0,369,14,3501,4812,4502.319552
TOPE4ZPRJGTZ32AU,47,19:59.0,165,Edgar,Yes,Organic,0,47,0,104,6,2614,4378,3579.04656
MUGEAGGKFB4NSF9K,25,19:57.0,113,Kiyah,Yes,Cosmetics,0,36,0,269,14,1434,4302,3133.16745
MUGEACY8HBSWCCWV,42,25:52.0,430,Beckett,Yes,Child_care,2,95,0,299,13,1454,,2084.406016
NKCE8P4VG2KHZHFR,9,27:09.0,55,Jazzlynn,Yes,Educational,0,51,0,106,,2807,3815,3398.420016
ACCE558KTS5PCGMF,5,25:25.0,358,Clarisa,Yes,Educational,3,41,0,149,17,8554,12399,10575.19282
MUGEACY8MGYM6PEF,20,19:57.0,14,Sumaya,No ,Child_care,0,23,0,271,5,3091,3938,3777.79185
JEAEG6GRMCRZZJ7H,37,18:08.0,104,Liv,No ,Cosmetics,0,85,0,293,16,1751,5778,4005.005312
SHOECM4BZBFCRWTY,10,26:37.0,198,Devin,No ,Organic,2,55,0,110,7,2257,2917,2681.537616
SNMEHEYXQCEW3JCQ,37,14:56.0,350,Jack,No ,Repair,1,55,0,214,5,3772,6185,5161.742064
NKCE3H9SBZDGNHCX,47,24:34.0,358,Briseis,No ,Educational,3,97,0,107,7,1943,4611,3337.527424
TSHEHU5RP9RZDHHX,28,19:52.0,358,Laney,Yes,Child_care,3,100,0,349,7,4309,13277,8942.3264
NKCEAVZ3S7F84G4P,44,56:43.0,14,Deondre,No ,Educational,0,53,0,145,5,5845,7322,6688.706544
TOPE6KWD9Z4K9D9W,27,00:31.0,14,Graycen,Yes,Cosmetics,0,68,0,271,13,4571,5786,5401.6677
NKCE87C3GGD8SSVG,21,56:37.0,14,Yahaira,Yes,Child_care,0,64,0,269,16,5076,7122,6313.9824
RTRDNGVMSXKSREUJ,5,15:21.0,3,Fabrizio,No ,Repair,0,50,0,254,2,1535,3493,2750.7816
WATDG487YZTHEJZZ,21,21:33.0,23,Ximena,Yes,Repair,2,91,0,253,5,6304,,9465.377152
MUGEAGGKUPW5Y43K,12,22:21.0,64,Yariel,No ,Child_care,2,75,1,328,14,971,2259,288.87111
PBXE5RQBGBH7NBPK,25,30:51.0,462,Jazlene,No ,Hospitality,3,34,0,288,11,594,1577,1371.253275
WATD9H76GF3QFV22,11,53:04.0,224,Rayne,Yes,Child_care,0,17,0,349,17,4393,8003,6556.884246
BRAE89GGWTZ4BMNZ,42,36:52.0,452,Malaki,No ,Cosmetics,0,90,0,259,15,6285,8473,7538.923392
CRTECN2QZGHCJHW8,1,19:46.0,447,Amaria,Yes,Home_decor,0,44,0,217,14,3097,3970,3731.41512
NKCEAX7HKBHSZSA7,35,56:10.0,104,Evianna,Yes,Organic,0,99,0,112,9,992,5909,3514.265216
SFFEGW39MZHHGBEF,9,03:00.0,57,Abubakr,No ,Cosmetics,0,48,0,249,17,2988,6569,5003.392032
RTRDHCXZPWGDJRVH,50,43:25.0,73,Jeffry,No ,Cosmetics,0,93,1,283,14,566,960,154.7988288
ACCDXFPYCSFXCJU4,10,13:13.0,0,Aadyn,Yes,Organic,0,16,1,122,9,3124,8569,895.9743936
DREECUDTWZ3HEYJC,27,10:47.0,103,,No ,Hospitality,0,16,0,328,11,6281,9126,8039.166003
CRTECN2QS6ZFWPEY,26,26:02.0,90,Yatziri,Yes,Child_care,0,73,0,300,17,1186,2061,1906.9974
SGLEABFPHFPFTNBE,47,09:46.0,358,Peyton,Yes,Cosmetics,3,88,0,256,12,4508,14122,9444.196608
NKCE9Q93FCT3GYFF,25,12:46.0,443,Rowyn,Yes,Cosmetics,0,29,0,221,13,4099,6314,5420.684325
BRAECTFY6FY5FHTZ,39,15:41.0,460,Rolando,Yes,Hospitality,3,89,0,263,9,948,1468,1450.891904
NKCE76ZG2VJUJBGA,50,35:47.0,451,Navi,No ,Hospitality,0,57,1,307,11,5268,7917,1029.38202
SHIE6ZSBWP9DTDHZ,17,25:21.0,469,Leander,Yes,Home_decor,0,83,0,200,,3549,5228,4528.910848
SHTEBY72FGKPYBRU,7,41:19.0,436,Layla,No ,Cosmetics,0,73,0,205,14,1795,,3039.3099
BRAECFANR8THVRRX,31,48:23.0,70,Tianna,No ,Technology,2,30,0,530,7,1201,3423,2836.51095
TOPE8H5DNYNZHGU6,24,22:20.0,55,Rosalie,No ,Cosmetics,0,82,0,,14,3559,4771,4335.486848
BRAEB2S8ZBZV9YZA,48,36:19.0,21,Nadine,No ,Hospitality,0,3,0,206,9,761,1611,1392.930693
WATEBS25GGVJ87KF,15,26:01.0,0,Khloe,Yes,Fashion,0,96,1,378,17,2515,4049,541.9193472
RNGE96Y2KTQSGHNG,48,56:37.0,3,Kamber,Yes,Repair,0,24,1,266,6,3634,5537,726.3171563
BRAEBFX5KTUHCZM7,42,31:40.0,99,Kenleigh,No ,Educational,0,60,0,153,14,1336,2732,2140.578375
PBXE9YWGNRD4NUTD,4,30:24.0,57,Ziad,No ,Educational,0,67,0,160,13,2408,5900,4276.206
BRAE8SMCGBASYHKZ,17,16:08.0,447,Aayden,Yes,Technology,0,54,0,513,16,5779,8608,7668.614736
BRAEBBYRZ5P654US,3,36:26.0,113,Kamari,No ,Pet_care,0,80,0,129,8,1427,3163,2371.2586
WATEHZTQHHDMFZQZ,16,09:42.0,186,Ashlin,Yes,Cosmetics,2,56,0,201,,2931,,3763.488528
BBAEJZCA6NYFVFJR,23,00:25.0,93,Zylan,Yes,Child_care,2,14,0,324,12,3934,5856,5224.347513
CRTECN2QVFHNA9J8,10,30:37.0,358,Ahana,No ,Home_decor,3,88,0,249,17,,,9390.5504
MUGEAGGKRHDTRJNH,34,20:25.0,447,Alonna,Yes,Repair,0,78,0,247,3,2630,3757,3407.0454
CAGDYY25E8RVC7EG,29,54:31.0,452,Raizel,No ,Technology,0,57,0,467,13,6377,9160,8192.82816
TOPE7QTU4UWCYJJD,40,10:51.0,469,Haven,Yes,Hospitality,0,20,0,247,7,4458,6404,5553.9595
BRAEDSGAX4ZS3NGZ,20,20:13.0,23,,Yes,Repair,2,85,0,225,8,774,1365,1276.706816
TOPE6WCMBT6BWUPM,26,54:38.0,75,Vishnu,Yes,Child_care,0,59,1,301,10,2317,6064,670.0376376
SHTEEEWGPKP9FGA3,18,09:22.0,198,Kylee,Yes,Repair,2,69,0,,5,3640,5566,4782.987
SFFEG763F38URMXA,2,56:42.0,83,Alissandra,Yes,Educational,1,31,0,147,9,4391,10295,7477.868475
BRAEB2S8QFFZQXX3,50,37:05.0,283,Evangelina,No ,Organic,2,54,0,114,7,827,2797,1914.935472
WATEYY4XQ4GEP7HV,28,59:41.0,275,Terron,Yes,Educational,0,80,0,163,12,842,2597,1842.1574
ACCEGKXQH5DAPEES,24,18:16.0,57,Taylar,No ,Home_decor,0,88,0,270,11,3594,6991,5488.136192
NKCE5SZMHUZVUSNM,17,19:57.0,24,Juancarlos,Yes,Home_decor,0,55,0,287,11,3027,4361,3959.555616
BLAE6DPHRB25VEHK,10,08:04.0,358,Addalyn,Yes,Cosmetics,3,64,0,270,17,8335,13617,11152.0134
BRAEARHGWNZZEZ7B,6,08:07.0,106,Viola,Yes,Fashion,0,55,0,350,13,485,4071,2614.121856
CAGEBTGENZ9HQGQR,7,06:01.0,220,Nivea,No ,Hospitality,2,86,1,259,10,4090,5276,731.3171712
NKCEAFTPSQFQHGFE,20,43:40.0,113,Tali,No ,Repair,0,53,1,264,1,1440,5515,557.685324
CAGEBTGGUDAHNG8D,2,12:22.0,188,Ilianna,Yes,Technology,0,48,0,621,14,1844,3901,3475.135872
TOPE94JH8ZFHZVTV,36,37:49.0,58,Chantel,Yes,Pet_care,0,98,0,118,6,5287,7092,6220.328576
BRAE89DEFDRG5EK5,22,12:39.0,320,,Yes,Repair,0,33,0,,7,6614,,10165.95143
NKCED8FWT3GZZBQM,21,20:48.0,452,Rayla,No ,Home_decor,0,92,0,216,13,4011,5211,4763.394944
SHIED7AYZRF2TEHY,25,20:27.0,43,Cove,Yes,Organic,0,6,0,128,8,3401,16348,10009.39896
TOPEG3ZFDC55GEZ3,2,09:37.0,23,,No ,Technology,2,70,0,522,11,1925,8246,5556.9591
SPBEH3S4B5J8NGJK,20,13:25.0,205,Emmy,Yes,Educational,0,88,0,153,5,6111,8062,7138.740224
SFFEJNR6SC9V3ZQK,23,21:54.0,101,Braya,Yes,Fashion,0,4,0,358,11,2232,3012,2982.581712
PBXE87TM7RAZZAFG,15,54:30.0,14,Fayth,No ,Repair,0,59,0,278,5,5927,8350,7372.581552
TOPEG9E7THQKQDQ7,38,37:05.0,23,Ernesto,Yes,Organic,0,96,0,123,6,3074,4790,3998.934016
BBAEBMPYGY9XRK5M,41,26:08.0,423,Nathalia,Yes,Cosmetics,0,28,0,277,16,5322,9897,7878.9333
COAEJR9HJP5BXJQD,12,15:12.0,450,Skylar,Yes,Pet_care,0,14,0,127,11,4151,11713,8066.923227
BRAE3TSHXZQHKPGE,29,31:51.0,23,Armaan,Yes,Repair,1,94,0,240,6,5369,9250,7445.113984
PRCEFR7WX4AFUXZN,30,47:34.0,94,Advay,No ,Pet_care,2,7,0,120,6,879,5026,3073.962573
TOPEHZNMGBH5HHGA,33,05:15.0,57,Pandora,Yes,Repair,0,43,0,289,4,3974,7843,6160.180896
PCSEC86VVCMGRCYE,33,52:26.0,0,Angelynn,Yes,Hospitality,0,100,0,324,5,8331,11026,9782.17485
CRTECN2QYXRQK5TJ,27,21:09.0,23,Darsh,No ,Educational,2,89,0,172,5,4120,8698,6489.38752
CPUEJ2CMBFHTTHSJ,10,06:21.0,93,,Yes,Fashion,2,46,0,365,17,3070,4133,3947.195232
BRAEB9SJGNPZSFVH,9,33:35.0,23,Izzabella,No ,Cosmetics,2,33,0,270,17,997,2858,2195.27805
SHIE7DFNAFTC6R6M,17,25:16.0,23,Josef,No ,Cosmetics,0,67,0,279,14,2314,3443,3129.9147
BRAEDGM29GWJ3VTA,2,48:14.0,80,Ashton,No ,Educational,0,72,0,117,12,2501,4303,3487.8492
SNDEE34X8JHBYBVW,9,17:01.0,452,Taylah,No ,Technology,0,22,1,481,13,5646,8022,1095.835545
TOPECE5DGBQNGHJ9,35,02:59.0,403,Marco,Yes,Pet_care,0,17,0,198,3,2701,3616,3357.114255
NKCEBHGBTUHNEGGX,43,56:47.0,447,Fabio,No ,Hospitality,0,65,0,215,5,4934,9941,7579.6578
BRAEDTPHGH6YPH3D,34,12:39.0,11,Brayleigh,Yes,Hospitality,3,67,0,268,14,429,1121,1033.6392
SNDECHZFESTFWGTA,28,52:13.0,3,Ione,Yes,Fashion,0,82,0,376,17,2122,2874,2836.8032
KECEGTXHZPBZHZDX,44,54:20.0,23,Donatello,No ,Hospitality,2,68,0,278,5,1587,7288,4670.5428
SHIEBYA7DVARZBKB,31,26:36.0,58,Valor,No ,Hospitality,1,53,0,232,11,2935,4020,3689.564688
ACCEAHRFZFNGZMET,50,59:23.0,37,Lexani,Yes,Child_care,2,99,0,283,5,7451,9940,8853.49696
ACCEA4DRT4BEY7TK,22,27:58.0,443,Dia,Yes,Educational,0,44,0,130,8,4110,6290,5300.021376
WATEHYVPG8D4DUK8,34,42:28.0,186,Zena,Yes,Home_decor,2,25,1,248,17,3131,4086,577.9460138
WATEY7SDM6TDEZCK,1,17:44.0,320,Syncere,Yes,Organic,0,35,0,144,9,2180,14016,8228.666775
BRAEY6JXWCMQ7B5H,25,14:10.0,14,Keila,No ,Hospitality,0,22,0,226,14,4030,5845,5157.483975
CRTECN2RGJYTREYQ,24,28:32.0,57,Natali,No ,Child_care,0,92,0,271,12,3343,5209,4486.579328
CAGE5QJGHCGQNQVU,42,09:06.0,452,Riyaan,No ,Cosmetics,0,14,0,215,14,5538,7861,6923.187612
NDNEBA9V9FRP4HWZ,3,19:52.0,48,Parker,No ,Child_care,2,33,0,255,10,1979,2695,2587.85415
PCSE7T8FVEZQZ4NT,11,15:57.0,24,Arlie,Yes,Home_decor,0,64,0,247,11,7252,9532,8561.7477
WATDZ2ZQGEYGQCFX,27,36:54.0,275,Bassam,Yes,Hospitality,0,39,0,270,12,811,8339,4838.363775
NKCE7MMGSFZQQ7ZW,5,31:31.0,152,Maddisyn,No ,Hospitality,0,27,0,229,7,1888,2570,2453.4111
NKCE5TFVWFBSUVYW,38,56:25.0,152,Alayiah,Yes,Pet_care,0,29,0,177,7,9277,12973,11281.51553
SHOEHXDTBMN9RHSF,26,36:19.0,70,Kaine,No ,Pet_care,2,78,0,191,4,1008,3261,2303.0865
CRTECN2QZGCRKMXQ,27,25:15.0,441,Sabina,Yes,Organic,0,33,0,131,6,3009,4681,3968.364225
ACCE6P3BKHFJ5XCZ,50,31:36.0,447,Willie,Yes,Fashion,0,18,0,350,13,5233,7264,6605.959338
LJGEG52RFBTHHGJC,17,12:22.0,199,Rivers,No ,Fashion,0,81,1,353,11,4880,8426,1036.849229
SRBEJUQFNFJNDNCH,26,13:34.0,40,Antonino,No ,Repair,0,11,0,282,1,4525,7276,6182.471691
NKCDTAXFFDCCGUY4,37,29:21.0,358,Kayliana,Yes,Home_decor,3,98,1,282,11,5461,14709,1534.296826
BRAE8QNFZZYMJ3N8,41,31:51.0,63,,Yes,Educational,1,66,0,117,9,1900,13642,7816.0401
CRTECN2QYBHA7QCU,19,20:13.0,452,Juanpablo,Yes,Repair,0,75,0,203,8,2960,4016,3656.8521
SHOEJBSQUQYAHG2M,36,48:47.0,55,Georgina,Yes,Home_decor,0,89,0,214,16,1131,3419,2456.745984
CSOEHQUY7HYGZPDU,46,18:16.0,55,Chelsy,No ,Technology,0,66,1,463,16,2330,5798,673.22475
CRTECN2QUFY2YTJK,30,23:31.0,358,Layah,Yes,Child_care,3,24,0,284,9,1837,7370,4879.4109
NKCDU4RZRCZGVHZC,15,27:50.0,3,Aisley,No ,Repair,0,60,0,267,2,2031,3180,2808.37705
PBXE9YWGPHCMHZU6,50,56:14.0,188,Zyanna,No ,Technology,0,19,0,607,16,4414,,6123.697569
NKCEAFA9DJYHKHUT,27,14:11.0,98,Brendyn,Yes,Child_care,0,70,0,290,10,977,2340,1930.6584
ACCDXH5FBZWDPPHX,39,51:49.0,74,Jakyla,Yes,Technology,0,4,0,471,7,1629,2362,2467.65321
PCSEC86VZZ3CT8QK,18,02:15.0,24,Willy,No ,Fashion,0,37,1,380,16,6106,8808,1174.396151
RTREFH7UGSFUT6PB,35,56:34.0,11,Coulson,Yes,Educational,3,96,0,136,16,368,874,747.074944
CRTEB774DYRZGGGX,12,41:16.0,187,Kaidan,No ,Hospitality,0,56,0,276,6,537,710,894.110832
BOTEHDHNKZ9V6XMF,22,36:53.0,65,Laith,No ,Home_decor,0,10,0,,11,3588,5077,4588.811073
ACCEGGAYKTBCGT2R,19,03:46.0,182,Kori,Yes,Pet_care,0,9,0,153,7,1706,7266,4641.675786
CAGE9ABBH8HSJQXD,25,54:11.0,177,Vail,No ,Technology,0,93,0,614,5,6716,12774,10214.63027
SFFEGZBXZZQ34JGG,23,40:01.0,458,Rowen,Yes,Cosmetics,0,78,0,254,16,7189,10175,8860.3911
NKCE6TNZWPQWQUGV,27,54:11.0,446,Cloud,Yes,Fashion,0,9,0,383,13,3990,5095,4930.916859
NKCE4VA4EDK86BCN,23,37:28.0,268,Tziporah,No ,Technology,2,84,1,624,16,1104,4132,479.9167296
ACCEHKGNZCXWRVFM,38,53:25.0,141,Branson,Yes,Technology,0,98,0,548,16,3920,5332,5106.78784
NKCE49ATFAUMZ8Z7,35,56:19.0,58,Rhylan,No ,Organic,0,7,0,104,9,,8622,7402.319694
ACCDRREFMB99QZ42,1,41:16.0,3,Keandre,No ,Technology,0,51,1,623,5,2264,,550.5582312
RSFEG488DKQHFEPZ,10,42:55.0,452,Ciara,Yes,Cosmetics,0,90,0,208,16,4910,6549,5861.037952
PTPEYPK3HFACCKAM,6,30:40.0,152,Kimberlee,Yes,Technology,0,47,0,623,11,2048,2843,3051.534384
RTRD6FYYZCZGPCVH,44,31:34.0,452,Taron,Yes,Technology,0,73,0,499,10,4316,6114,5662.0179
NKCE99G6ZZBWNA2D,50,03:48.0,65,Eldana,No ,Repair,2,80,0,256,9,3190,4517,4020.428175
SHIEBCQZF8EQ3FSD,15,23:34.0,55,Mayar,Yes,Home_decor,0,79,0,290,16,1216,3488,2619.3024
MUGE5PZ6HEKU5YN8,23,20:25.0,113,,Yes,Repair,0,33,1,252,6,1563,5300,551.451915
SNDEE4WVSTFCJFVZ,20,32:14.0,358,Giancarlo,No ,Organic,3,29,1,130,8,4209,13436,1340.574165
PELEGPF7MHSNH5WS,38,47:42.0,93,Emmanuela,No ,Hospitality,2,62,0,227,8,3258,6025,4823.4879
PACE3P9ASGJSV5KW,19,20:18.0,469,,No ,Organic,0,1,1,129,8,3787,5131,688.6666265
ETHEGNMR3FU6FRSM,40,16:36.0,93,Nikoli,No ,Hospitality,2,6,0,309,7,3466,5490,4789.650987
PCSE6X3YNGC393ZG,31,25:46.0,23,Maylene,Yes,Home_decor,0,20,1,284,16,3168,4969,639.1398413
BZREEA4MHGKY7UHX,39,09:40.0,63,Chole,Yes,Technology,1,17,1,525,5,4222,8238,1013.616628
CAGED6YFNUF4UUTH,44,17:42.0,3,Kelli,Yes,Fashion,0,32,0,395,13,1597,3652,3015.352725
NKCEBUPHVER5F2TE,22,56:36.0,152,Nubia,Yes,Cosmetics,0,71,0,299,15,2338,3176,3029.5386
TSHEBSF8NCFVGSQZ,22,01:06.0,57,Daxx,No ,Technology,0,27,0,482,5,4212,8594,6870.9795
NKCDYQ3RX7K2GGT5,48,27:50.0,3,Analiyah,Yes,Home_decor,0,64,0,221,10,1272,3098,2384.0982
BDSE7FQ6SEDGMVPK,20,33:35.0,23,Zhuri,No ,Cosmetics,2,97,0,256,15,1129,6962,4245.540992
BRAEDZA3928VGSMW,24,36:36.0,113,Aven,Yes,Educational,0,70,0,136,9,1209,5191,3305.4912
WATE9GY44ZQHHFGP,44,01:06.0,230,Marietta,Yes,Fashion,1,69,0,397,15,7897,11397,9957.8853
FABEB2TWFNXXXHA9,13,47:32.0,65,Miliana,No ,Organic,2,83,0,101,9,2694,4341,3569.517952
CAGE8TQ8KFEGHY9M,47,56:17.0,152,Laela,No ,Child_care,0,37,0,338,5,9414,12294,
SNDEF7Z2TTH4UZGR,45,20:14.0,423,Lauryn,Yes,Technology,0,6,0,518,7,4673,8342,7029.356994
PACE7QHJGYKXGM5W,9,22:13.0,198,Bane,No ,Pet_care,0,27,0,158,8,2300,3047,2826.5559
BRAEYFDFDG5VFF6K,32,32:12.0,80,Tamara,Yes,Cosmetics,0,12,0,269,13,1780,4076,3200.489919
BRAE5SCSA8E5WMKE,3,08:07.0,423,Jaleah,No ,Child_care,0,95,0,274,6,2591,8712,5843.513984
CRGE5F2RWVWUHYTC,34,17:17.0,11,Madyson,Yes,Pet_care,3,55,0,168,10,865,1211,1199.314944
NKCE2YCPMYGTHDKD,41,23:15.0,55,Kalyn,No ,Child_care,0,28,0,,9,1918,2612,2527.7049
PELEGPF7HDHJDYUE,27,53:40.0,60,Annalicia,No ,Home_decor,3,38,0,250,11,301,1129,963.375525
DREEFYYFD6YWGBFZ,15,24:04.0,3,Irvin,No ,Organic,0,90,0,128,6,1248,2696,2070.923008
BRAEGJFX2VW8NSMP,46,43:21.0,275,Amaru,No ,Pet_care,0,8,0,110,8,1180,2134,1768.153167
SHOEF9G8X3SG6GHX,49,09:26.0,320,,Yes,Pet_care,0,67,0,191,5,1962,4722,3499.3233
SNDE62UFQC984CDM,48,45:42.0,63,Jihad,Yes,Educational,1,79,0,125,17,4207,18740,11501.82
NKCEAZ6FHBD9SDGX,42,41:24.0,58,Elva,Yes,Child_care,0,1,0,299,5,6907,8912,8211.628755
CRTECN2QXMHMRSER,34,28:26.0,3,Jackie,Yes,Fashion,0,57,1,395,15,1262,2885,368.3687544
PACEBCKNZUYD9YGX,16,26:21.0,90,Vanellope,No ,Cosmetics,0,72,0,253,15,1407,3149,2509.0758
MTYEGZ5FPZHABYJP,38,51:55.0,458,Daksh,Yes,Pet_care,0,64,0,151,2,7267,10395,8893.9323
PCSE4SFFFEAJQ4QC,13,23:02.0,452,Zayed,No ,Repair,0,84,0,280,1,6674,9422,8208.86528
GLSEHQYGTDHYHFKJ,15,55:08.0,62,Saw,Yes,Pet_care,0,55,0,117,1,2293,8491,5474.278944
BKPEGXYYEH5XD32T,28,05:29.0,204,Jaeger,Yes,Educational,0,81,0,105,16,3774,6118,4986.061696
NKCE3KVSKNUUVJDQ,47,28:00.0,58,Lissette,Yes,Repair,0,19,0,284,8,4082,5558,5107.349214
